,rms_spike,rms_lfp,gamma,alpha,beta,delta,theta,peaks,targets
223,0.0968095274155,7.87577066304,6.07599689408,144.325729911,45.0122749679,60.0690717819,115.231620335,20.0,primary motor cortex
224,0.102059181057,8.57355537297,6.16347354351,159.44847904,48.3938076488,65.1818958481,127.470140246,20.0,primary motor cortex
225,0.0841406464834,7.83152175552,5.91654955895,142.752943496,44.5354732989,61.9590371267,115.271567777,13.0,primary motor cortex
226,0.0879511609793,7.96333720553,5.8523151775,145.929652901,45.2240672391,62.7761540399,117.791425979,20.0,primary motor cortex
227,0.0834692127383,7.19913909572,5.67976819226,126.008896063,41.0606495996,59.2096747206,103.228359309,52.0,primary motor cortex
228,0.0840317661123,8.49322596948,5.96033573317,158.131676976,47.4658740728,68.2422332794,128.255286012,18.0,primary motor cortex
229,0.0824864405427,7.68211214738,5.8243294411,138.757054688,43.2616553054,62.6668646982,113.247465263,17.0,primary motor cortex
230,0.0808409373186,8.21206375716,5.5735961552,151.996006284,45.6760432087,67.3553013441,124.031478277,26.0,primary motor cortex
231,0.0873893376226,8.83705067275,5.75040317927,167.674306889,48.3769674723,71.2615174997,136.135724263,23.0,primary motor cortex
232,0.0804050709095,8.67595178095,5.69574174315,162.213784586,47.7303389054,71.4312965526,132.616177775,21.0,primary motor cortex
233,0.081582523788,9.03883205119,5.69190389952,172.408539765,49.2074345689,73.7011329617,140.452306405,22.0,primary motor cortex
234,0.0776395960439,9.00867381082,5.50499716175,172.352436321,48.3526071451,72.9091287279,140.389087023,35.0,primary motor cortex
235,0.0775417204722,8.8796532029,5.68295739383,167.058440063,48.4518832234,73.2405551306,136.601267861,22.0,primary motor cortex
236,0.0811209383621,9.57223362688,5.68969254392,183.581021509,51.0589201683,77.7564161633,149.981819805,53.0,primary motor cortex
237,0.0730960421955,8.1824614917,5.42396902215,150.515912987,44.7755492348,68.7603482969,123.939594249,29.0,primary motor cortex
238,0.0951993194244,7.55724348806,5.16222054893,135.819841793,41.366616986,63.5602732025,112.285866101,96.0,primary motor cortex
239,0.0843944139214,8.63610664185,5.40330846992,160.004888491,46.780552665,73.8383256402,132.38407509,29.0,primary motor cortex
240,0.0876997985016,6.98752979152,4.90312859305,122.33591764,38.415231167,59.316772766,101.798679736,74.0,primary motor cortex
241,0.0784404829057,7.4876788461,4.81679358206,133.788772009,40.8577187378,64.4924052063,111.298971703,35.0,primary motor cortex
242,0.0784606578624,8.90640732163,5.06854091177,168.761228662,47.3389856217,76.180150363,139.827043609,31.0,primary motor cortex
243,0.0931975868315,9.79480001605,5.35358167307,189.244959051,51.7393352897,83.8166002069,156.511197712,18.0,primary motor cortex
244,0.0899541450688,8.24002741832,5.16505488017,152.106577216,44.3574595725,71.5880467097,126.750235137,43.0,primary motor cortex
245,0.087757414063,9.6722053818,5.22783843905,187.183361408,50.8208002888,83.654065474,155.407949149,39.0,primary motor cortex
246,0.0785162070197,9.52354597182,5.07698498492,185.051244319,49.6487068086,83.1665421731,154.074901373,43.0,primary motor cortex
247,0.079925130753,8.76859497102,5.04823362962,164.69000826,46.7018710091,77.3047922872,137.47468997,28.0,primary motor cortex
248,0.0795245468714,9.55363536628,5.23644267378,183.902554192,50.1825704854,83.9789059979,153.518429614,43.0,primary motor cortex
249,0.083222456492,9.77057316837,5.13982462869,187.951959719,50.5956572297,86.9203392497,157.425212898,71.0,primary motor cortex
250,0.0812929358084,10.2607624622,5.25388857119,201.938671938,52.5926787587,90.5052132132,168.668944393,75.0,primary motor cortex
251,0.0905716896052,9.64886142768,5.06868287245,185.712041518,49.8962106812,85.0113251527,155.218202532,84.0,primary motor cortex
252,0.0861143524755,9.71433091901,5.11661403061,189.609238002,50.2395973539,85.434885512,158.304847214,40.0,primary motor cortex
253,0.0797295946762,9.9000959577,5.19463839829,193.525056703,51.182918783,88.6353605496,162.112377364,81.0,primary motor cortex
254,0.0693344678562,9.52443314624,4.99971724008,186.85717975,49.2020922304,84.6999231203,156.394553752,26.0,primary motor cortex
255,0.0713579849664,9.19825826944,4.99360084307,177.879009401,48.0457932506,82.4409295006,149.105050755,59.0,primary motor cortex
256,0.0672955566395,8.34254420739,5.11626062746,158.102836094,44.3431785696,71.4658948343,131.211030591,28.0,primary motor cortex
257,0.068751720439,8.94525897725,5.10628318183,172.680105192,46.9829973417,79.1109529232,144.333147475,19.0,primary motor cortex
258,0.0797289557464,8.7580028399,5.0346299074,169.930135028,45.3594786244,76.8345476334,141.937522852,49.0,primary motor cortex
259,0.0748243591488,8.84958758277,5.51280797857,169.871637175,46.3920475847,75.6063586461,141.306335092,33.0,primary motor cortex
260,0.0766601764684,8.7454514274,5.17209695843,169.467806904,45.0213790959,76.2766946754,141.732758753,31.0,primary motor cortex
261,0.0769756189175,7.56957446848,5.12715805401,142.352162695,40.0674648049,63.7734999413,118.1060071,37.0,primary motor cortex
262,0.0718207071259,8.2772927475,5.00529946816,160.034218139,42.991755669,70.5542503272,132.980975646,52.0,primary motor cortex
263,0.0854345370604,7.87070520709,5.26784431181,149.492681038,40.9228048437,65.8684545272,124.102684856,47.0,primary motor cortex
264,0.0771522599032,8.04415899819,4.92614193028,155.148873083,41.5970195502,69.1466369628,129.312658377,43.0,primary motor cortex
265,0.0839076217113,7.8069206519,5.0502528322,150.308623863,40.1898477696,65.9763539558,124.947247308,42.0,primary motor cortex
266,0.0803170477676,6.89976421363,4.70590033065,129.614266008,36.4448245316,56.6454387867,106.649101056,55.0,primary motor cortex
267,0.0786029305687,7.30806167326,5.19250970991,138.604770055,37.879477787,59.6501635413,114.352191671,47.0,primary motor cortex
268,0.0806040423064,7.0706378772,4.81794685086,134.960537832,36.6243660113,58.5314823474,111.577432445,30.0,primary motor cortex
269,0.0723948386222,6.70492221782,4.94868294406,125.99524285,34.8003039352,54.5232694,103.850094646,40.0,primary motor cortex
270,0.0688884016651,6.36594379982,4.52632601783,119.660855604,33.1683105543,51.76513631,98.499445314,39.0,primary motor cortex
271,0.0763269161813,6.56262271775,5.08616871075,121.254878052,34.3173908944,52.5371202449,99.841391717,43.0,primary motor cortex
272,0.0698173142523,6.58454954597,4.48203094155,124.227068386,33.9602082169,54.2851054462,102.849015943,34.0,primary motor cortex
273,0.0715886647374,6.2437413819,4.68714124035,116.091270969,32.3840158065,50.5952904469,95.8310767774,58.0,primary motor cortex
274,0.0717373405566,5.79393677826,4.40740746219,106.894875955,30.3780455862,46.5349058757,87.8893392609,59.0,primary motor cortex
275,0.0754257967293,6.13137257864,4.89107300724,112.491887087,32.1517840826,48.7851517768,92.4610715517,59.0,primary motor cortex
276,0.0737589070448,6.10115795633,4.5513934599,114.196718695,31.6235653733,49.3400671839,94.0977802674,45.0,primary motor cortex
277,0.0712839019635,6.04999775282,4.70382224916,112.238952307,31.3756126878,48.6891757257,92.5370126432,45.0,primary motor cortex
278,0.072902303921,5.39411472903,4.32635772103,98.5386537482,28.2600463436,42.8587419344,80.942183236,59.0,primary motor cortex
279,0.069462020071,5.74617890222,4.85317818246,104.719575224,29.9973015157,45.9076758964,86.3556901432,29.0,primary motor cortex
280,0.0594443474466,5.47004898507,4.48286668999,99.7915695452,28.6314888918,43.5082140704,82.1230304773,43.0,primary motor cortex
281,0.0596270618256,4.54427162342,4.4066783193,78.7538028311,24.5597324824,33.6826894481,63.7168371748,42.0,primary motor cortex
282,0.061246964509,4.98161279861,4.61481613782,88.8388060281,26.0541862165,38.8390490104,72.9001309973,29.0,primary motor cortex
283,0.0686390071777,5.17167234575,4.79755650221,92.4164353436,27.3269020567,40.1050718624,75.7209244328,22.0,primary motor cortex
284,0.0643334715961,4.77532855001,4.3856702856,84.8512678484,25.1015766933,36.8464826717,69.5120204254,22.0,primary motor cortex
285,0.0668614477235,4.41277163366,4.26982011788,77.5129253374,23.4757137564,33.8594801442,63.3241871365,15.0,primary motor cortex
286,0.070133171244,4.85918403527,4.57932433808,86.3880730327,25.3467327266,38.743843259,71.4087660596,17.0,primary motor cortex
287,0.0685957941709,4.09620539575,4.15643795385,70.4518963675,22.1081361422,30.3570290872,57.1565304469,15.0,primary motor cortex
288,0.0902037406465,3.69211022587,3.92899613233,61.2033945867,19.6400701217,26.8640762364,49.6052867446,7.0,primary motor cortex
289,0.0606767265553,3.98816014246,4.07531680811,67.8703224716,21.2885904195,30.0850483866,55.4257680139,7.0,primary motor cortex
290,0.0679448807405,4.16253418253,4.22611407699,71.9248865207,21.5743766165,32.8247210072,59.5679385928,16.0,primary motor cortex
291,0.0671496611276,3.70436452711,4.09483972989,62.3116862068,19.8296050646,27.1865926924,50.6743177339,19.0,primary motor cortex
292,0.056721657272,3.80434575921,3.85759117025,65.5952842624,19.6283294071,28.8858407783,53.8002215975,19.0,primary motor cortex
293,0.0675982507523,3.55360966642,3.76835377631,60.573026909,18.8208861948,26.8760192584,49.6037981309,13.0,primary motor cortex
294,0.0556784552364,3.6437987218,3.85771519896,61.8140795943,19.1940728433,27.047886187,50.4426206205,11.0,primary motor cortex
295,0.0729693127015,3.13357931678,3.4905501592,52.1061031626,16.6976468097,23.1552402333,42.5274298522,16.0,primary motor cortex
296,0.0714771840921,2.79752410022,3.21353761599,45.8129524106,14.8489966762,20.5328104608,37.4244789086,15.0,primary motor cortex
297,0.0662871256369,3.09243325298,3.46044783211,51.0176473441,16.0883091179,22.8210846899,41.8037765179,14.0,primary motor cortex
298,0.0637639270803,2.94914753526,3.37977754305,48.2855312909,15.4393145588,21.6331996977,39.54490727,15.0,primary motor cortex
299,0.0497340640511,2.89555033352,3.42551137511,46.8230233102,15.163300604,21.3677821232,38.4578907813,12.0,primary motor cortex
300,0.0648500316807,2.75873571126,3.102143778,45.9944829347,14.3255167389,20.5204563289,37.6817702033,7.0,primary motor cortex
301,0.0639777071214,2.6117587939,2.97284629853,41.6517708844,13.6451409498,18.4551045718,33.7716938857,22.0,primary motor cortex
302,0.0636656126487,2.37966893095,2.83195806397,38.2870125575,12.3370323979,17.0548195701,31.2228606503,18.0,primary motor cortex
303,0.0828476707023,2.32338149561,3.02200802966,35.9484600171,12.2109336228,15.9211026138,29.11125213,10.0,primary motor cortex
304,0.0543278068742,2.51975689596,2.90427024296,41.0249641982,12.9615508548,18.7868624734,33.7800486594,20.0,primary motor cortex
305,0.0723050738609,2.53288760269,2.93173829832,41.1998439208,12.957087943,18.9105335748,33.98332229,10.0,primary motor cortex
306,0.0591286926334,2.19934487881,2.79364246662,34.2674542536,11.2018904277,15.7975817543,28.1711384052,10.0,primary motor cortex
307,0.0810465616486,2.32436651635,2.63970281743,37.463105677,11.8213110971,17.2591882156,30.9075342654,14.0,primary motor cortex
308,0.0617280939632,1.94617547865,2.42239854552,30.2897522666,9.87770362593,13.5918488769,24.6759096375,10.0,primary motor cortex
309,0.0833678359824,2.05685179488,2.43900214464,33.0704675596,10.4913838026,14.9150006772,27.1249352012,10.0,primary motor cortex
310,0.0599523282286,1.75351424494,2.08716604202,27.1973860187,8.88306884872,12.783472439,22.4777751324,12.0,primary motor cortex
311,0.0774275934294,1.79347068419,2.01455758734,27.9771413302,9.05273759155,12.6920658494,22.8980414146,16.0,primary motor cortex
312,0.0662343263019,1.63417429122,2.03421272223,24.6176645505,8.28437020758,11.6946428615,20.3225063974,0.0,primary motor cortex
313,0.0573700984082,1.73784603487,2.09554774347,27.0994283924,8.71434198077,12.5024087625,22.2945341865,38.0,primary motor cortex
314,0.059212201547,1.42643279641,1.71677691655,21.0586305662,7.23659657456,9.83297299856,17.2516249523,23.0,primary motor cortex
315,0.0630745377467,1.57852473516,1.98295602456,23.7090407582,7.80798528614,11.2085516387,19.5944904181,19.0,primary motor cortex
316,0.0625737781374,1.39547897539,1.57044206872,21.0322384549,6.91905136898,9.79339208076,17.3095255317,18.0,primary motor cortex
317,0.0595534231621,1.35866778434,1.55317961527,20.1553144484,6.81481749282,9.41271833277,16.5750148274,19.0,primary motor cortex
318,0.0549369919533,1.22195883633,1.34973142412,18.195574748,6.08264276958,8.52762697099,14.9310454444,16.0,primary motor cortex
319,0.0552312635548,1.17250096488,1.43919570102,17.1747381584,5.87660148426,8.02076433231,14.0679014341,9.0,primary motor cortex
320,0.0574587397432,1.08976664687,1.27835471614,15.6184886282,5.41404113091,7.44800895069,12.8559395699,9.0,primary motor cortex
321,0.0760203801309,1.05978899556,1.25332041574,15.2746033983,5.23931339402,7.26257188132,12.5617479099,6.0,primary motor cortex
322,0.0601788373015,0.965264401931,1.08283360573,13.9476172861,4.81769420209,6.50614689719,11.4121862417,8.0,primary motor cortex
323,0.0544657598036,1.02411079197,1.15503312358,14.6403823053,5.02401172749,6.89378760224,12.0191367212,17.0,primary motor cortex
324,0.0593158415914,0.938080806184,1.06940130004,13.4297265586,4.49576952682,6.40176094523,11.0981177582,10.0,primary motor cortex
325,0.0541646580175,0.802932988219,0.939410115415,10.8780581038,3.97422724529,5.12757773056,8.87099886639,13.0,primary motor cortex
326,0.0504050250373,0.800819714859,0.893696473962,10.9179091909,3.89893596883,5.16076205737,8.92456233453,9.0,primary motor cortex
327,0.0452990356151,0.869210377388,0.94537673787,12.4316683265,4.23827327985,5.79191341457,10.1853650618,8.0,primary motor cortex
328,0.047173530619,0.736493443477,0.815321983838,10.1982570844,3.56165180016,4.63236383428,8.26511271439,8.0,primary motor cortex
329,0.053022983378,1.27135738515,1.51211344688,15.6102840709,5.59312753462,7.38467013,12.7750243683,13.0,primary motor cortex
330,0.0510624300335,0.615176226517,0.759739383269,7.76206004242,2.88920956319,3.70613982621,6.34440517917,13.0,primary motor cortex
331,0.0946198830829,0.700198052448,0.726735187901,9.61501050245,3.35002519557,4.43608439506,7.82262544905,7.0,primary motor cortex
332,0.121103804198,0.53896537678,0.555301746408,7.15365835928,2.51896969273,3.50645457744,5.91270901205,11.0,primary motor cortex
333,0.0499735484459,0.561451573693,0.577097890571,7.26273840466,2.60042019849,3.36217478021,5.90419644095,11.0,primary motor cortex
334,0.0257345288267,0.566249516512,0.558333232655,7.28398566099,2.57193512048,3.416005004,5.95351321794,4.0,primary motor cortex
335,0.0486562815942,0.549190107021,0.585800953474,6.71117362878,2.47231265059,3.11906460005,5.44255979578,8.0,primary motor cortex
336,0.085097812408,0.513967798541,0.555672586645,6.35501454266,2.25824169558,3.03761027027,5.21735124364,11.0,primary motor cortex
337,0.0465169848972,0.438958822135,0.433032167754,5.44040652247,1.92831835219,2.53684425851,4.41935091929,9.0,primary motor cortex
338,0.0338405761095,0.853423382461,0.943635540629,9.48407220358,3.43170745137,4.03811647996,7.49308369789,7.0,primary motor cortex
339,0.0769504435342,0.441835462322,0.468152029248,4.9544132726,1.79549976619,2.29688932211,4.03680063661,3.0,primary motor cortex
340,0.0250684655011,0.389211784706,0.420120590991,4.50646777631,1.62920652974,2.0241338763,3.61605547884,11.0,primary motor cortex
341,0.0424583204264,0.43629010932,0.517032234472,4.54033682741,2.00162276458,1.99697454595,3.58577825406,10.0,primary motor cortex
342,0.0480486669895,0.333602371549,0.356630890697,3.50509509654,1.40374174448,1.63138664579,2.82634448937,51.0,above
343,0.0381901913446,0.274364806815,0.272427299687,2.56904255144,1.05508587727,1.18855232556,2.05946155359,5.0,above
344,0.0409777236738,0.215465244749,0.217847900537,2.11594491774,0.824317817233,0.975483481618,1.70762289114,10.0,above
345,0.0410617345351,0.31698269564,0.388286151684,2.75919839524,1.24328647528,1.33314411695,2.23147020985,14.0,above
346,0.0390207160902,0.217234556915,0.210920122092,1.96798960445,0.784489597944,0.910991587544,1.58569600608,30.0,above
347,0.0369865352729,0.292411398909,0.263426688787,2.37202701267,0.990783549357,1.1181338496,1.91029529082,4.0,above
348,0.102867529436,0.255732869562,0.259938565626,2.1813484794,0.90079927716,1.02487294304,1.76109984454,4.0,above
349,0.0335201597786,0.209721772384,0.199777104531,1.64066949144,0.690539241598,0.734316674974,1.30919448926,11.0,above
350,0.0735557752497,0.223439527841,0.213567726168,1.90359309586,0.768597441686,0.88424570747,1.531249066,8.0,above
351,0.0336700367391,0.213899671594,0.195002275376,1.61574181209,0.685400230157,0.77928432108,1.31559874407,6.0,above
352,0.0596751668992,0.187075990906,0.167848759118,1.2256646912,0.572670574291,0.546680823457,0.965164559298,13.0,above
353,0.0334300083658,0.208292591578,0.20813917073,1.49041282082,0.689398645003,0.692409899648,1.18738629423,6.0,above
354,0.0291869025122,0.209665622577,0.192944956422,1.3869140006,0.646410792587,0.6933040319,1.13068570387,14.0,above
355,0.0349836533723,0.17814854343,0.146203500818,1.15445762174,0.555837174462,0.489196295772,0.894425525671,7.0,above
